"sitenum","latitude","longitude","year","species","cover"
14,44.218334197998,-124.110000610352,1999,"M. californianus",68
15,44.2000007629395,-124.110000610352,1999,"M. californianus",42.3
16,43.3300018310547,-124.374000549316,1999,"M. californianus",26.7667
17,43.310001373291,-124.393333435059,1999,"M. californianus",30.7
18,43.2999992370605,-124.400001525879,1999,"M. californianus",47.8667
19,41.060001373291,-124.150001525879,1999,"M. californianus",26.8667
20,40.0200004577637,-124.073333740234,1999,"M. californianus",22.6
21,39.5974988937378,-123.779998779297,1999,"M. californianus",46.5667
22,39.4149990081787,-123.809997558594,1999,"M. californianus",0.2667
23,39.3400001525879,-123.819999694824,1999,"M. californianus",39.6333
24,39.272500038147,-123.7975025177,1999,"M. californianus",32.7667
1,48.3891661961873,-124.650001525879,2000,"M. californianus",59.7667
2,48.3375005722046,-124.687501907349,2000,"M. californianus",21.5667
3,48.3133341471354,-124.660003662109,2000,"M. californianus",4.8333
4,47.939998626709,-124.658336639404,2000,"M. californianus",3.8667
5,47.8699989318848,-124.599998474121,2000,"M. californianus",0.7333
6,47.8600006103516,-124.569999694824,2000,"M. californianus",0.1667
9,45.7700004577637,-123.970001220703,2000,"M. californianus",0.3
10,44.8266677856445,-124.056666056315,2000,"M. californianus",65.1667
11,44.8066673278809,-124.059997558594,2000,"M. californianus",76.4667
12,44.7466672261556,-124.059997558594,2000,"M. californianus",66.0667
13,44.2425012588501,-124.110000610352,2000,"M. californianus",37.1333
14,44.218334197998,-124.110000610352,2000,"M. californianus",81.3
15,44.2000007629395,-124.110000610352,2000,"M. californianus",51.7333
16,43.3300018310547,-124.374000549316,2000,"M. californianus",2.6667
17,43.310001373291,-124.393333435059,2000,"M. californianus",25.1
18,43.2999992370605,-124.400001525879,2000,"M. californianus",53.4333
19,41.060001373291,-124.150001525879,2000,"M. californianus",22.3
20,40.0200004577637,-124.073333740234,2000,"M. californianus",21.4333
21,39.5974988937378,-123.779998779297,2000,"M. californianus",71.1
22,39.4149990081787,-123.809997558594,2000,"M. californianus",0.2069
23,39.3400001525879,-123.819999694824,2000,"M. californianus",31.6333
24,39.272500038147,-123.7975025177,2000,"M. californianus",44.6897
25,38.3833325703939,-123.086664835612,2000,"M. californianus",52.7
26,38.3199996948242,-123.069999694824,2000,"M. californianus",27.8667
27,38.310001373291,-123.069999694824,2000,"M. californianus",52.1667
28,36.5099983215332,-121.946665445964,2000,"M. californianus",24.5333
29,36.4799995422363,-121.940002441406,2000,"M. californianus",8.4
30,36.4466667175293,-121.923332214355,2000,"M. californianus",17.1333
31,35.6599998474121,-121.279998779297,2000,"M. californianus",6.2069
32,35.6300010681152,-121.190002441406,2000,"M. californianus",20.8966
33,35.6100006103516,-121.150001525879,2000,"M. californianus",8.4483
34,34.4599990844727,-120.269996643066,2000,"M. californianus",58
35,34.4599990844727,-120.268179460005,2000,"M. californianus",39.7636
36,34.4540008544922,-120.055999755859,2000,"M. californianus",48.71
37,34.060001373291,-119.850001017253,2000,"M. californianus",42.0667
38,34.0366655985514,-119.663335164388,2000,"M. californianus",47.0333
39,34.043332417806,-119.780001322428,2000,"M. californianus",50.2
40,33.7599983215332,-118.419998168945,2000,"M. californianus",53.5667
41,33.7099990844727,-118.309997558594,2000,"M. californianus",22.1667
42,33.7000007629395,-118.286666870117,2000,"M. californianus",29.8333
43,33.4599990844727,-118.519996643066,2000,"M. californianus",0.4
44,33.4500007629395,-118.480003356934,2000,"M. californianus",0.9333
45,33.439998626709,-118.476669311523,2000,"M. californianus",2.8
46,32.8400001525879,-117.279998779297,2000,"M. californianus",10.6
47,32.8199996948242,-117.276664733887,2000,"M. californianus",46.7
48,32.7116661071777,-117.25,2000,"M. californianus",1.0667
50,45.9133326212565,-123.976669311523,2000,"M. californianus",38.8
51,45.7549991607666,-123.965000152588,2000,"M. californianus",8.8333
1,48.3891661961873,-124.650001525879,2001,"M. californianus",64.1667
2,48.3375005722046,-124.687501907349,2001,"M. californianus",51
3,48.3133341471354,-124.660003662109,2001,"M. californianus",0.3667
4,47.939998626709,-124.658336639404,2001,"M. californianus",0.5333
5,47.8699989318848,-124.599998474121,2001,"M. californianus",1.9333
6,47.8600006103516,-124.569999694824,2001,"M. californianus",0.3667
9,45.7700004577637,-123.970001220703,2001,"M. californianus",19.7143
10,44.8266677856445,-124.056666056315,2001,"M. californianus",47.6667
11,44.8066673278809,-124.059997558594,2001,"M. californianus",34.8
12,44.7466672261556,-124.059997558594,2001,"M. californianus",66.3
13,44.2425012588501,-124.110000610352,2001,"M. californianus",26.9
14,44.218334197998,-124.110000610352,2001,"M. californianus",34.8333
15,44.2000007629395,-124.110000610352,2001,"M. californianus",39.9
16,43.3300018310547,-124.374000549316,2001,"M. californianus",25.2667
17,43.310001373291,-124.393333435059,2001,"M. californianus",23.8
18,43.2999992370605,-124.400001525879,2001,"M. californianus",44.0333
19,41.060001373291,-124.150001525879,2001,"M. californianus",13.5333
20,40.0200004577637,-124.073333740234,2001,"M. californianus",18.7333
21,39.5974988937378,-123.779998779297,2001,"M. californianus",42.4667
22,39.4149990081787,-123.809997558594,2001,"M. californianus",3.5667
23,39.3400001525879,-123.819999694824,2001,"M. californianus",37.8333
24,39.272500038147,-123.7975025177,2001,"M. californianus",36.4667
25,38.3833325703939,-123.086664835612,2001,"M. californianus",36.7667
26,38.3199996948242,-123.069999694824,2001,"M. californianus",26.2
27,38.310001373291,-123.069999694824,2001,"M. californianus",36.1071
28,36.5099983215332,-121.946665445964,2001,"M. californianus",28.3333
29,36.4799995422363,-121.940002441406,2001,"M. californianus",18.3333
30,36.4466667175293,-121.923332214355,2001,"M. californianus",21.8333
31,35.6599998474121,-121.279998779297,2001,"M. californianus",4.5333
32,35.6300010681152,-121.190002441406,2001,"M. californianus",26.3667
33,35.6100006103516,-121.150001525879,2001,"M. californianus",7.5333
34,34.4599990844727,-120.269996643066,2001,"M. californianus",55.3333
35,34.4599990844727,-120.268179460005,2001,"M. californianus",44.1818
36,34.4540008544922,-120.055999755859,2001,"M. californianus",57
37,34.060001373291,-119.850001017253,2001,"M. californianus",32.5172
38,34.0366655985514,-119.663335164388,2001,"M. californianus",30.1667
39,34.043332417806,-119.780001322428,2001,"M. californianus",49.5862
40,33.7599983215332,-118.419998168945,2001,"M. californianus",43.6667
41,33.7099990844727,-118.309997558594,2001,"M. californianus",14.4667
42,33.7000007629395,-118.286666870117,2001,"M. californianus",13.6
43,33.4599990844727,-118.519996643066,2001,"M. californianus",0.5
44,33.4500007629395,-118.480003356934,2001,"M. californianus",0.5333
45,33.439998626709,-118.476669311523,2001,"M. californianus",1.1034
46,32.8400001525879,-117.279998779297,2001,"M. californianus",6.1667
47,32.8199996948242,-117.276664733887,2001,"M. californianus",31.3667
48,32.7116661071777,-117.25,2001,"M. californianus",0.7
50,45.9133326212565,-123.976669311523,2001,"M. californianus",60.2333
51,45.7549991607666,-123.965000152588,2001,"M. californianus",32.8333
1,48.3891661961873,-124.650001525879,2002,"M. californianus",64.6667
2,48.3375005722046,-124.687501907349,2002,"M. californianus",41.3448
3,48.3133341471354,-124.660003662109,2002,"M. californianus",0.3571
4,47.939998626709,-124.658336639404,2002,"M. californianus",0.4
5,47.8699989318848,-124.599998474121,2002,"M. californianus",0.7
6,47.8600006103516,-124.569999694824,2002,"M. californianus",0
9,45.7700004577637,-123.970001220703,2002,"M. californianus",4.2667
10,44.8266677856445,-124.056666056315,2002,"M. californianus",61.8621
11,44.8066673278809,-124.059997558594,2002,"M. californianus",70.1333
12,44.7466672261556,-124.059997558594,2002,"M. californianus",59.2
13,44.2425012588501,-124.110000610352,2002,"M. californianus",16.8
14,44.218334197998,-124.110000610352,2002,"M. californianus",76.1333
15,44.2000007629395,-124.110000610352,2002,"M. californianus",22.4
16,43.3300018310547,-124.374000549316,2002,"M. californianus",16.6333
17,43.310001373291,-124.393333435059,2002,"M. californianus",22.7333
18,43.2999992370605,-124.400001525879,2002,"M. californianus",61.2963
19,41.060001373291,-124.150001525879,2002,"M. californianus",12.4
20,40.0200004577637,-124.073333740234,2002,"M. californianus",37.2667
21,39.5974988937378,-123.779998779297,2002,"M. californianus",15.9
22,39.4149990081787,-123.809997558594,2002,"M. californianus",10.3
23,39.3400001525879,-123.819999694824,2002,"M. californianus",32.0333
24,39.272500038147,-123.7975025177,2002,"M. californianus",50.6296
25,38.3833325703939,-123.086664835612,2002,"M. californianus",50
26,38.3199996948242,-123.069999694824,2002,"M. californianus",33.4
27,38.310001373291,-123.069999694824,2002,"M. californianus",42.25
28,36.5099983215332,-121.946665445964,2002,"M. californianus",12.8667
29,36.4799995422363,-121.940002441406,2002,"M. californianus",16.4667
30,36.4466667175293,-121.923332214355,2002,"M. californianus",20.3
31,35.6599998474121,-121.279998779297,2002,"M. californianus",6.2667
32,35.6300010681152,-121.190002441406,2002,"M. californianus",19.5
33,35.6100006103516,-121.150001525879,2002,"M. californianus",1.3
34,34.4599990844727,-120.269996643066,2002,"M. californianus",48.8333
35,34.4599990844727,-120.268179460005,2002,"M. californianus",31.7455
36,34.4540008544922,-120.055999755859,2002,"M. californianus",46.3
37,34.060001373291,-119.850001017253,2002,"M. californianus",35.3
38,34.0366655985514,-119.663335164388,2002,"M. californianus",24.3103
39,34.043332417806,-119.780001322428,2002,"M. californianus",44.9333
40,33.7599983215332,-118.419998168945,2002,"M. californianus",17.3333
41,33.7099990844727,-118.309997558594,2002,"M. californianus",8.2
42,33.7000007629395,-118.286666870117,2002,"M. californianus",22.2
43,33.4599990844727,-118.519996643066,2002,"M. californianus",0.1
44,33.4500007629395,-118.480003356934,2002,"M. californianus",0.4667
45,33.439998626709,-118.476669311523,2002,"M. californianus",0.7333
46,32.8400001525879,-117.279998779297,2002,"M. californianus",4.4667
47,32.8199996948242,-117.276664733887,2002,"M. californianus",35.0667
48,32.7116661071777,-117.25,2002,"M. californianus",1.5333
50,45.9133326212565,-123.976669311523,2002,"M. californianus",32.7407
51,45.7549991607666,-123.965000152588,2002,"M. californianus",3.4828
1,48.3891661961873,-124.650001525879,2003,"M. californianus",65.9333
2,48.3375005722046,-124.687501907349,2003,"M. californianus",42.2333
3,48.3133341471354,-124.660003662109,2003,"M. californianus",0.4
4,47.939998626709,-124.658336639404,2003,"M. californianus",2.2333
5,47.8699989318848,-124.599998474121,2003,"M. californianus",0.5
6,47.8600006103516,-124.569999694824,2003,"M. californianus",0.0667
9,45.7700004577637,-123.970001220703,2003,"M. californianus",0.4667
10,44.8266677856445,-124.056666056315,2003,"M. californianus",70.5056
11,44.8066673278809,-124.059997558594,2003,"M. californianus",65.5667
12,44.7466672261556,-124.059997558594,2003,"M. californianus",78.0112
13,44.2425012588501,-124.110000610352,2003,"M. californianus",25.1818
14,44.218334197998,-124.110000610352,2003,"M. californianus",56.6742
15,44.2000007629395,-124.110000610352,2003,"M. californianus",35.7978
16,43.3300018310547,-124.374000549316,2003,"M. californianus",24.6333
17,43.310001373291,-124.393333435059,2003,"M. californianus",23.931
18,43.2999992370605,-124.400001525879,2003,"M. californianus",49.7
19,41.060001373291,-124.150001525879,2003,"M. californianus",18.5357
20,40.0200004577637,-124.073333740234,2003,"M. californianus",18.5517
21,39.5974988937378,-123.779998779297,2003,"M. californianus",30.1667
22,39.4149990081787,-123.809997558594,2003,"M. californianus",11
23,39.3400001525879,-123.819999694824,2003,"M. californianus",58.5667
24,39.272500038147,-123.7975025177,2003,"M. californianus",52.6552
25,38.3833325703939,-123.086664835612,2003,"M. californianus",36.6667
26,38.3199996948242,-123.069999694824,2003,"M. californianus",44
27,38.310001373291,-123.069999694824,2003,"M. californianus",44.7667
28,36.5099983215332,-121.946665445964,2003,"M. californianus",12.4333
29,36.4799995422363,-121.940002441406,2003,"M. californianus",10.4667
30,36.4466667175293,-121.923332214355,2003,"M. californianus",15.1333
31,35.6599998474121,-121.279998779297,2003,"M. californianus",2.0667
32,35.6300010681152,-121.190002441406,2003,"M. californianus",10.1333
33,35.6100006103516,-121.150001525879,2003,"M. californianus",1.3
34,34.4599990844727,-120.269996643066,2003,"M. californianus",25
35,34.4599990844727,-120.268179460005,2003,"M. californianus",3.5
36,34.4540008544922,-120.055999755859,2003,"M. californianus",36.73
37,34.060001373291,-119.850001017253,2003,"M. californianus",32.9
38,34.0366655985514,-119.663335164388,2003,"M. californianus",14.5333
39,34.043332417806,-119.780001322428,2003,"M. californianus",28.6667
40,33.7599983215332,-118.419998168945,2003,"M. californianus",25.6
41,33.7099990844727,-118.309997558594,2003,"M. californianus",27.3667
42,33.7000007629395,-118.286666870117,2003,"M. californianus",38.0667
43,33.4599990844727,-118.519996643066,2003,"M. californianus",0.1333
44,33.4500007629395,-118.480003356934,2003,"M. californianus",2.4
45,33.439998626709,-118.476669311523,2003,"M. californianus",0.5333
46,32.8400001525879,-117.279998779297,2003,"M. californianus",6.7
47,32.8199996948242,-117.276664733887,2003,"M. californianus",52.2
48,32.7116661071777,-117.25,2003,"M. californianus",0.5667
50,45.9133326212565,-123.976669311523,2003,"M. californianus",13.3667
51,45.7549991607666,-123.965000152588,2003,"M. californianus",10.2667
1,48.3891661961873,-124.650001525879,2004,"M. californianus",61.8621
2,48.3375005722046,-124.687501907349,2004,"M. californianus",22.4333
3,48.3133341471354,-124.660003662109,2004,"M. californianus",11.5
4,47.939998626709,-124.658336639404,2004,"M. californianus",0.2333
5,47.8699989318848,-124.599998474121,2004,"M. californianus",0.2
6,47.8600006103516,-124.569999694824,2004,"M. californianus",0.0667
9,45.7700004577637,-123.970001220703,2004,"M. californianus",0.1
10,44.8266677856445,-124.056666056315,2004,"M. californianus",80.6889
11,44.8066673278809,-124.059997558594,2004,"M. californianus",73.3111
12,44.7466672261556,-124.059997558594,2004,"M. californianus",82.1395
13,44.2425012588501,-124.110000610352,2004,"M. californianus",49.4778
14,44.218334197998,-124.110000610352,2004,"M. californianus",67.5667
15,44.2000007629395,-124.110000610352,2004,"M. californianus",57.2667
16,43.3300018310547,-124.374000549316,2004,"M. californianus",15.1667
17,43.310001373291,-124.393333435059,2004,"M. californianus",25.8667
18,43.2999992370605,-124.400001525879,2004,"M. californianus",72.2667
19,41.060001373291,-124.150001525879,2004,"M. californianus",25.1333
20,40.0200004577637,-124.073333740234,2004,"M. californianus",38.8
21,39.5974988937378,-123.779998779297,2004,"M. californianus",9
22,39.4149990081787,-123.809997558594,2004,"M. californianus",13.7667
23,39.3400001525879,-123.819999694824,2004,"M. californianus",52.7333
24,39.272500038147,-123.7975025177,2004,"M. californianus",59.9643
25,38.3833325703939,-123.086664835612,2004,"M. californianus",20.9
26,38.3199996948242,-123.069999694824,2004,"M. californianus",31.7
27,38.310001373291,-123.069999694824,2004,"M. californianus",56
28,36.5099983215332,-121.946665445964,2004,"M. californianus",32.5333
29,36.4799995422363,-121.940002441406,2004,"M. californianus",6.0333
30,36.4466667175293,-121.923332214355,2004,"M. californianus",25.1667
31,35.6599998474121,-121.279998779297,2004,"M. californianus",5.1
50,45.9133326212565,-123.976669311523,2004,"M. californianus",19.6667
51,45.7549991607666,-123.965000152588,2004,"M. californianus",3.7333
8,45.9300003051758,-123.986666361491,1999,"M. trossulus",0
10,44.8266677856445,-124.056666056315,1999,"M. trossulus",3.9333
11,44.8066673278809,-124.059997558594,1999,"M. trossulus",0.1333
12,44.7466672261556,-124.059997558594,1999,"M. trossulus",2.1667
13,44.2425012588501,-124.110000610352,1999,"M. trossulus",4.8667
14,44.218334197998,-124.110000610352,1999,"M. trossulus",2.2
15,44.2000007629395,-124.110000610352,1999,"M. trossulus",1.25
16,43.3300018310547,-124.374000549316,1999,"M. trossulus",0.4
17,43.310001373291,-124.393333435059,1999,"M. trossulus",0.1667
18,43.2999992370605,-124.400001525879,1999,"M. trossulus",0.0333
19,41.060001373291,-124.150001525879,1999,"M. trossulus",0.0667
20,40.0200004577637,-124.073333740234,1999,"M. trossulus",0.3667
21,39.5974988937378,-123.779998779297,1999,"M. trossulus",0
22,39.4149990081787,-123.809997558594,1999,"M. trossulus",0.0667
23,39.3400001525879,-123.819999694824,1999,"M. trossulus",0.2
24,39.272500038147,-123.7975025177,1999,"M. trossulus",0
1,48.3891661961873,-124.650001525879,2000,"M. trossulus",0
2,48.3375005722046,-124.687501907349,2000,"M. trossulus",0
3,48.3133341471354,-124.660003662109,2000,"M. trossulus",0
4,47.939998626709,-124.658336639404,2000,"M. trossulus",3.3333
5,47.8699989318848,-124.599998474121,2000,"M. trossulus",0.4667
6,47.8600006103516,-124.569999694824,2000,"M. trossulus",0
9,45.7700004577637,-123.970001220703,2000,"M. trossulus",0.4
10,44.8266677856445,-124.056666056315,2000,"M. trossulus",0.5
11,44.8066673278809,-124.059997558594,2000,"M. trossulus",0
12,44.7466672261556,-124.059997558594,2000,"M. trossulus",0.3667
13,44.2425012588501,-124.110000610352,2000,"M. trossulus",1.8667
14,44.218334197998,-124.110000610352,2000,"M. trossulus",0.0667
15,44.2000007629395,-124.110000610352,2000,"M. trossulus",3.3
16,43.3300018310547,-124.374000549316,2000,"M. trossulus",0
17,43.310001373291,-124.393333435059,2000,"M. trossulus",0
18,43.2999992370605,-124.400001525879,2000,"M. trossulus",0
19,41.060001373291,-124.150001525879,2000,"M. trossulus",0
20,40.0200004577637,-124.073333740234,2000,"M. trossulus",0
21,39.5974988937378,-123.779998779297,2000,"M. trossulus",0.0333
22,39.4149990081787,-123.809997558594,2000,"M. trossulus",0
23,39.3400001525879,-123.819999694824,2000,"M. trossulus",0.0333
24,39.272500038147,-123.7975025177,2000,"M. trossulus",0
25,38.3833325703939,-123.086664835612,2000,"M. trossulus",0
26,38.3199996948242,-123.069999694824,2000,"M. trossulus",0
27,38.310001373291,-123.069999694824,2000,"M. trossulus",0
28,36.5099983215332,-121.946665445964,2000,"M. trossulus",0
29,36.4799995422363,-121.940002441406,2000,"M. trossulus",0
30,36.4466667175293,-121.923332214355,2000,"M. trossulus",0.1
31,35.6599998474121,-121.279998779297,2000,"M. trossulus",0.0345
32,35.6300010681152,-121.190002441406,2000,"M. trossulus",0
33,35.6100006103516,-121.150001525879,2000,"M. trossulus",0.0345
34,34.4599990844727,-120.269996643066,2000,"M. trossulus",0
35,34.4599990844727,-120.268179460005,2000,"M. trossulus",0.0273
36,34.4540008544922,-120.055999755859,2000,"M. trossulus",0
37,34.060001373291,-119.850001017253,2000,"M. trossulus",0
38,34.0366655985514,-119.663335164388,2000,"M. trossulus",0
39,34.043332417806,-119.780001322428,2000,"M. trossulus",0
40,33.7599983215332,-118.419998168945,2000,"M. trossulus",0
41,33.7099990844727,-118.309997558594,2000,"M. trossulus",0
42,33.7000007629395,-118.286666870117,2000,"M. trossulus",0
43,33.4599990844727,-118.519996643066,2000,"M. trossulus",0
44,33.4500007629395,-118.480003356934,2000,"M. trossulus",0
45,33.439998626709,-118.476669311523,2000,"M. trossulus",0
46,32.8400001525879,-117.279998779297,2000,"M. trossulus",0
47,32.8199996948242,-117.276664733887,2000,"M. trossulus",0
48,32.7116661071777,-117.25,2000,"M. trossulus",0.0333
50,45.9133326212565,-123.976669311523,2000,"M. trossulus",0
51,45.7549991607666,-123.965000152588,2000,"M. trossulus",2.3667
1,48.3891661961873,-124.650001525879,2001,"M. trossulus",0
2,48.3375005722046,-124.687501907349,2001,"M. trossulus",0
3,48.3133341471354,-124.660003662109,2001,"M. trossulus",0.1
4,47.939998626709,-124.658336639404,2001,"M. trossulus",0
5,47.8699989318848,-124.599998474121,2001,"M. trossulus",0
6,47.8600006103516,-124.569999694824,2001,"M. trossulus",0
9,45.7700004577637,-123.970001220703,2001,"M. trossulus",0.6071
10,44.8266677856445,-124.056666056315,2001,"M. trossulus",0.0333
11,44.8066673278809,-124.059997558594,2001,"M. trossulus",0.0333
12,44.7466672261556,-124.059997558594,2001,"M. trossulus",0
13,44.2425012588501,-124.110000610352,2001,"M. trossulus",2.5
14,44.218334197998,-124.110000610352,2001,"M. trossulus",0.0333
15,44.2000007629395,-124.110000610352,2001,"M. trossulus",0.6667
16,43.3300018310547,-124.374000549316,2001,"M. trossulus",0
17,43.310001373291,-124.393333435059,2001,"M. trossulus",0.1
18,43.2999992370605,-124.400001525879,2001,"M. trossulus",0
19,41.060001373291,-124.150001525879,2001,"M. trossulus",0
20,40.0200004577637,-124.073333740234,2001,"M. trossulus",0
21,39.5974988937378,-123.779998779297,2001,"M. trossulus",0
22,39.4149990081787,-123.809997558594,2001,"M. trossulus",0
23,39.3400001525879,-123.819999694824,2001,"M. trossulus",0
24,39.272500038147,-123.7975025177,2001,"M. trossulus",0
25,38.3833325703939,-123.086664835612,2001,"M. trossulus",0.3667
26,38.3199996948242,-123.069999694824,2001,"M. trossulus",0.3667
27,38.310001373291,-123.069999694824,2001,"M. trossulus",0.0357
28,36.5099983215332,-121.946665445964,2001,"M. trossulus",0
29,36.4799995422363,-121.940002441406,2001,"M. trossulus",0
30,36.4466667175293,-121.923332214355,2001,"M. trossulus",0
31,35.6599998474121,-121.279998779297,2001,"M. trossulus",0
32,35.6300010681152,-121.190002441406,2001,"M. trossulus",0
33,35.6100006103516,-121.150001525879,2001,"M. trossulus",0
34,34.4599990844727,-120.269996643066,2001,"M. trossulus",0
35,34.4599990844727,-120.268179460005,2001,"M. trossulus",0
36,34.4540008544922,-120.055999755859,2001,"M. trossulus",0
37,34.060001373291,-119.850001017253,2001,"M. trossulus",0
38,34.0366655985514,-119.663335164388,2001,"M. trossulus",0
39,34.043332417806,-119.780001322428,2001,"M. trossulus",0
40,33.7599983215332,-118.419998168945,2001,"M. trossulus",0
41,33.7099990844727,-118.309997558594,2001,"M. trossulus",0
42,33.7000007629395,-118.286666870117,2001,"M. trossulus",0
43,33.4599990844727,-118.519996643066,2001,"M. trossulus",0
44,33.4500007629395,-118.480003356934,2001,"M. trossulus",0
45,33.439998626709,-118.476669311523,2001,"M. trossulus",0
46,32.8400001525879,-117.279998779297,2001,"M. trossulus",0
47,32.8199996948242,-117.276664733887,2001,"M. trossulus",0
48,32.7116661071777,-117.25,2001,"M. trossulus",0
50,45.9133326212565,-123.976669311523,2001,"M. trossulus",0.6333
51,45.7549991607666,-123.965000152588,2001,"M. trossulus",1.3333
1,48.3891661961873,-124.650001525879,2002,"M. trossulus",0
2,48.3375005722046,-124.687501907349,2002,"M. trossulus",0
3,48.3133341471354,-124.660003662109,2002,"M. trossulus",0
4,47.939998626709,-124.658336639404,2002,"M. trossulus",0
5,47.8699989318848,-124.599998474121,2002,"M. trossulus",0.0667
6,47.8600006103516,-124.569999694824,2002,"M. trossulus",0
9,45.7700004577637,-123.970001220703,2002,"M. trossulus",3.8667
10,44.8266677856445,-124.056666056315,2002,"M. trossulus",0.6897
11,44.8066673278809,-124.059997558594,2002,"M. trossulus",0
12,44.7466672261556,-124.059997558594,2002,"M. trossulus",3.3333
13,44.2425012588501,-124.110000610352,2002,"M. trossulus",0.3333
14,44.218334197998,-124.110000610352,2002,"M. trossulus",0.0333
15,44.2000007629395,-124.110000610352,2002,"M. trossulus",1.3667
16,43.3300018310547,-124.374000549316,2002,"M. trossulus",0.8333
17,43.310001373291,-124.393333435059,2002,"M. trossulus",0
18,43.2999992370605,-124.400001525879,2002,"M. trossulus",0
19,41.060001373291,-124.150001525879,2002,"M. trossulus",0
20,40.0200004577637,-124.073333740234,2002,"M. trossulus",0.0333
21,39.5974988937378,-123.779998779297,2002,"M. trossulus",0
22,39.4149990081787,-123.809997558594,2002,"M. trossulus",0
23,39.3400001525879,-123.819999694824,2002,"M. trossulus",0
24,39.272500038147,-123.7975025177,2002,"M. trossulus",0
25,38.3833325703939,-123.086664835612,2002,"M. trossulus",0
26,38.3199996948242,-123.069999694824,2002,"M. trossulus",0
27,38.310001373291,-123.069999694824,2002,"M. trossulus",0
28,36.5099983215332,-121.946665445964,2002,"M. trossulus",0
29,36.4799995422363,-121.940002441406,2002,"M. trossulus",0
30,36.4466667175293,-121.923332214355,2002,"M. trossulus",0
31,35.6599998474121,-121.279998779297,2002,"M. trossulus",0
32,35.6300010681152,-121.190002441406,2002,"M. trossulus",0
33,35.6100006103516,-121.150001525879,2002,"M. trossulus",0
34,34.4599990844727,-120.269996643066,2002,"M. trossulus",0
35,34.4599990844727,-120.268179460005,2002,"M. trossulus",0
36,34.4540008544922,-120.055999755859,2002,"M. trossulus",0
37,34.060001373291,-119.850001017253,2002,"M. trossulus",0
38,34.0366655985514,-119.663335164388,2002,"M. trossulus",0
39,34.043332417806,-119.780001322428,2002,"M. trossulus",0
40,33.7599983215332,-118.419998168945,2002,"M. trossulus",0
41,33.7099990844727,-118.309997558594,2002,"M. trossulus",0
42,33.7000007629395,-118.286666870117,2002,"M. trossulus",0
43,33.4599990844727,-118.519996643066,2002,"M. trossulus",0.0667
44,33.4500007629395,-118.480003356934,2002,"M. trossulus",0
45,33.439998626709,-118.476669311523,2002,"M. trossulus",0
46,32.8400001525879,-117.279998779297,2002,"M. trossulus",0
47,32.8199996948242,-117.276664733887,2002,"M. trossulus",0
48,32.7116661071777,-117.25,2002,"M. trossulus",0.0333
50,45.9133326212565,-123.976669311523,2002,"M. trossulus",5.3704
51,45.7549991607666,-123.965000152588,2002,"M. trossulus",0.6897
1,48.3891661961873,-124.650001525879,2003,"M. trossulus",0
2,48.3375005722046,-124.687501907349,2003,"M. trossulus",0
3,48.3133341471354,-124.660003662109,2003,"M. trossulus",0
4,47.939998626709,-124.658336639404,2003,"M. trossulus",0.0333
5,47.8699989318848,-124.599998474121,2003,"M. trossulus",0
6,47.8600006103516,-124.569999694824,2003,"M. trossulus",0.0667
9,45.7700004577637,-123.970001220703,2003,"M. trossulus",0
10,44.8266677856445,-124.056666056315,2003,"M. trossulus",0.1685
11,44.8066673278809,-124.059997558594,2003,"M. trossulus",0.0333
12,44.7466672261556,-124.059997558594,2003,"M. trossulus",0.4157
13,44.2425012588501,-124.110000610352,2003,"M. trossulus",2.4545
14,44.218334197998,-124.110000610352,2003,"M. trossulus",0
15,44.2000007629395,-124.110000610352,2003,"M. trossulus",1.6444
16,43.3300018310547,-124.374000549316,2003,"M. trossulus",0
17,43.310001373291,-124.393333435059,2003,"M. trossulus",0.0345
18,43.2999992370605,-124.400001525879,2003,"M. trossulus",0
19,41.060001373291,-124.150001525879,2003,"M. trossulus",0
20,40.0200004577637,-124.073333740234,2003,"M. trossulus",0
21,39.5974988937378,-123.779998779297,2003,"M. trossulus",0
22,39.4149990081787,-123.809997558594,2003,"M. trossulus",0
23,39.3400001525879,-123.819999694824,2003,"M. trossulus",0
24,39.272500038147,-123.7975025177,2003,"M. trossulus",0
25,38.3833325703939,-123.086664835612,2003,"M. trossulus",0
26,38.3199996948242,-123.069999694824,2003,"M. trossulus",0
27,38.310001373291,-123.069999694824,2003,"M. trossulus",0
28,36.5099983215332,-121.946665445964,2003,"M. trossulus",0.2
29,36.4799995422363,-121.940002441406,2003,"M. trossulus",0.0333
30,36.4466667175293,-121.923332214355,2003,"M. trossulus",0.3
31,35.6599998474121,-121.279998779297,2003,"M. trossulus",0
32,35.6300010681152,-121.190002441406,2003,"M. trossulus",0
33,35.6100006103516,-121.150001525879,2003,"M. trossulus",0.1667
34,34.4599990844727,-120.269996643066,2003,"M. trossulus",0
35,34.4599990844727,-120.268179460005,2003,"M. trossulus",0
36,34.4540008544922,-120.055999755859,2003,"M. trossulus",0
37,34.060001373291,-119.850001017253,2003,"M. trossulus",0
38,34.0366655985514,-119.663335164388,2003,"M. trossulus",0
39,34.043332417806,-119.780001322428,2003,"M. trossulus",0
40,33.7599983215332,-118.419998168945,2003,"M. trossulus",0.1667
41,33.7099990844727,-118.309997558594,2003,"M. trossulus",0
42,33.7000007629395,-118.286666870117,2003,"M. trossulus",0.0667
43,33.4599990844727,-118.519996643066,2003,"M. trossulus",0
44,33.4500007629395,-118.480003356934,2003,"M. trossulus",0
